,Unnamed: 0.1,Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,n_cut,n_color,n_clarity,price_predicted
4031,4031,4031,0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39,0,1,4,2596.39
4032,4032,4032,0.72,Ideal,I,VS1,60.7,57.0,5.78,5.81,3.51,4,1,4,2582.18
4033,4033,4033,0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,4,5,3,865.23
4034,4034,4034,1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,4,5,2,12213.74
4035,4035,4035,0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,2,5,5,560.35
4036,4036,4036,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,1,4,2,899.46
4037,4037,4037,1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,2,4,2,7157.79
4038,4038,4038,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,3,5,1,4650.23
4039,4039,4039,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,2,4,2,5071.54
4040,4040,4040,0.71,Good,F,SI2,64.5,55.6,5.58,5.61,3.6,1,4,1,2052.07
4041,4041,4041,0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,2,4,5,1041.77
4042,4042,4042,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,3,5,1,9080.52
4043,4043,4043,0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,2,2,3,4206.94
4044,4044,4044,0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,4,5,2,639.99
4045,4045,4045,1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,3,3,7,9011.05
4046,4046,4046,0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,4,3,3,614.52
4047,4047,4047,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,3,5,1,4761.69
4048,4048,4048,1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,3,6,1,4594.04
4049,4049,4049,0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,4,3,3,598.84
4050,4050,4050,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,4,5,5,10481.12
4051,4051,4051,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,4,0,2,1922.15
4052,4052,4052,1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,4,4,1,4768.02
4053,4053,4053,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,3,1,5,12254.79
4054,4054,4054,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,3,4,2,5055.48
4055,4055,4055,0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4,2,2,4249.24
4056,4056,4056,0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,4,5,2,3131.35
4057,4057,4057,0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,3,4,4,2976.51
4058,4058,4058,1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,3,3,1,5274.18
4059,4059,4059,0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,4,4,5,2786.29
4060,4060,4060,0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,4,5,3,874.94
4061,4061,4061,0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,2,4,5,2144.33
4062,4062,4062,0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,2,6,6,507.85
4063,4063,4063,0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,2,3,4,639.1
4064,4064,4064,0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,2,6,2,3563.23
4065,4065,4065,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,4,5,1,2757.07
4066,4066,4066,2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,3,4,1,16656.33
4067,4067,4067,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,2,2,6,6503.57
4068,4068,4068,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,3,5,2,770.0625
4069,4069,4069,1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,3,1,5,10500.23
4070,4070,4070,0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,4,4,7,2485.48
4071,4071,4071,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,4,2,4,7339.61
4072,4072,4072,0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,3,0,4,394.29
4073,4073,4073,0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,3,5,2,1515.5
4074,4074,4074,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,4,6,5,7429.16
4075,4075,4075,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2,5,3,1813.42
4076,4076,4076,2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,2,2,0,7460.81
4077,4077,4077,0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,0,5,2,3733.98
4078,4078,4078,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,4,3,3,3147.04
4079,4079,4079,1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,3,4,1,7476.76
4080,4080,4080,0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,2,4,1,837.02
4081,4081,4081,0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,4,4,3,783.95
4082,4082,4082,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,3,2,3,4337.4
4083,4083,4083,1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,2,1,3,5715.04
4084,4084,4084,0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,2,3,2,2765.95
4085,4085,4085,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,3,5,2,1599.42
4086,4086,4086,1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,2,1,3,4700.32
4087,4087,4087,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,4,4,3,1049.95
4088,4088,4088,0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,2,1,3,452.06
4089,4089,4089,0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,4,3,4,3301.08
4090,4090,4090,1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,2,2,4,14314.79
4091,4091,4091,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,2,5,2,11619.84
4092,4092,4092,0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,4,3,1,1136.76
4093,4093,4093,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,4,4,5,2047.39
4094,4094,4094,0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,3,2,2,2275.82
4095,4095,4095,0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,2,5,2,1020.53
4096,4096,4096,1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,4,2,4,6326.59
4097,4097,4097,0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,2,6,2,709.65
4098,4098,4098,0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,1,4,2,727.84
4099,4099,4099,1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,3,2,2,9627.16
4100,4100,4100,0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,4,6,2,1665.31
4101,4101,4101,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,4,6,2,1682.0
4102,4102,4102,0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,2,3,3,4410.4
4103,4103,4103,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,4,5,5,9741.94
4104,4104,4104,1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,4,4,1,4608.87
4105,4105,4105,1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,3,3,1,4746.28
4106,4106,4106,0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,0,3,4,3727.96
4107,4107,4107,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,4,3,4,1794.4
4108,4108,4108,1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,4,0,1,4651.415
4109,4109,4109,0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,2,3,3,2521.79
4110,4110,4110,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,1,2,5,4496.28
4111,4111,4111,0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,4,5,4,1105.86
4112,4112,4112,0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,3,4,5,1159.17
4113,4113,4113,0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,3,5,4,974.01
4114,4114,4114,1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,2,6,1,4968.04
4115,4115,4115,0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,1,2,6,1693.25
4116,4116,4116,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,2,5,5,536.91
4117,4117,4117,1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,1,6,7,15452.62
4118,4118,4118,1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,2,1,3,13544.538333333336
4119,4119,4119,1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,3,0,6,9387.0
4120,4120,4120,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,3,0,1,12542.8
4121,4121,4121,0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,4,3,2,2911.0
4122,4122,4122,1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,4,3,2,4791.44
4123,4123,4123,0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,4,6,2,570.29
4124,4124,4124,0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,2,5,6,1260.43
4125,4125,4125,1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,4,3,1,4790.0
4126,4126,4126,0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,3,2,4,533.08
4127,4127,4127,1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,3,6,1,4247.79
4128,4128,4128,0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,2,2,1,2080.39
4129,4129,4129,0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,3,3,1,1118.75
4130,4130,4130,0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,1,3,5,675.43
4131,4131,4131,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,4,5,3,3329.8
4132,4132,4132,0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2,5,4,2636.18
4133,4133,4133,0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,1,5,2,904.42
4134,4134,4134,0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,2,2,4,794.15
4135,4135,4135,1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,3,6,4,12650.08
4136,4136,4136,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,3,1,3,459.44
4137,4137,4137,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,3,2,3,4130.11
4138,4138,4138,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,3,5,6,1289.74
4139,4139,4139,1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,2,6,1,9514.87
4140,4140,4140,1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,3,5,1,4568.9
4141,4141,4141,0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,2,5,1,1281.47
4142,4142,4142,0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,2,5,3,1823.83
4143,4143,4143,1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,0,5,2,5086.8
4144,4144,4144,1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,3,2,3,5185.44
4145,4145,4145,1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,4,4,5,8521.97
4146,4146,4146,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,2,4,1,689.02
4147,4147,4147,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,2,3,0,2908.18
4148,4148,4148,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1,6,2,1423.57
4149,4149,4149,1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,3,5,2,5251.78
4150,4150,4150,0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,2,3,4,3601.13
4151,4151,4151,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,4,4,1,6472.01
4152,4152,4152,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,2,3,3,10797.72
4153,4153,4153,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,2,2,3,1432.84
4154,4154,4154,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,1,3,3,864.2766666666668
4155,4155,4155,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,4,3,5,538.45
4156,4156,4156,0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,4,6,2,551.67
4157,4157,4157,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,4,4,5,955.03
4158,4158,4158,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,4,6,4,2617.6
4159,4159,4159,1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,3,2,6,6722.75
4160,4160,4160,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,4,2,3,627.69
4161,4161,4161,0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,3,3,1,2030.976666666667
4162,4162,4162,1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,2,1,2,10337.1
4163,4163,4163,1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,3,3,5,7617.55
4164,4164,4164,0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,2,1,4,2122.25
4165,4165,4165,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,2,3,5,15200.95
4166,4166,4166,0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,1,6,1,2882.47
4167,4167,4167,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,4,6,3,1798.84
4168,4168,4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,4,5,3,2963.86
4169,4169,4169,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,3,1,2,17186.43
4170,4170,4170,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,3,3,1,607.03
4171,4171,4171,0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,2,4,1,579.28
4172,4172,4172,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,2,5,1,1170.225
4173,4173,4173,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,4,5,4,2100.64
4174,4174,4174,1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,3,3,4,7294.6
4175,4175,4175,2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,2,4,1,16805.63
4176,4176,4176,1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,4,2,3,11166.48
4177,4177,4177,0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,4,4,6,1034.48
4178,4178,4178,1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,1,0,2,3882.63
4179,4179,4179,1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,4,2,5,7094.03
4180,4180,4180,1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,1,2,2,4563.66
4181,4181,4181,0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,1,1,4,2296.78
4182,4182,4182,0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,3,3,7,1028.56
4183,4183,4183,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,3,2,1,5184.05
4184,4184,4184,0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,4,2,3,1516.76
4185,4185,4185,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,3,1,4,1633.59
4186,4186,4186,1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,3,4,2,5060.73
4187,4187,4187,0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,2,5,1,810.39
4188,4188,4188,0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,1,1,2,1027.02
4189,4189,4189,0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,4,1,1,362.4
4190,4190,4190,1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,3,2,0,5039.29
4191,4191,4191,1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,1,2,1,4048.28
4192,4192,4192,0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,3,2,6,529.36
4193,4193,4193,0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,1,2,6,870.53
4194,4194,4194,0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,4,2,5,541.54
4195,4195,4195,0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,2,6,3,3215.73
4196,4196,4196,1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,1,1,4,8900.71
4197,4197,4197,0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,2,5,1,2444.16
4198,4198,4198,0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,1,3,3,510.18
4199,4199,4199,1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,4,4,4,7782.85
4200,4200,4200,1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,3,6,4,7898.92
4201,4201,4201,1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,2,1,3,4948.76
4202,4202,4202,1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,2,4,6,10978.91
4203,4203,4203,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,4,3,1,2293.94
4204,4204,4204,0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,3,2,6,1901.37
4205,4205,4205,1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,3,2,3,11001.0
4206,4206,4206,0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,4,6,1,607.17
4207,4207,4207,1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,3,3,5,7210.67
4208,4208,4208,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,4,5,5,772.19
4209,4209,4209,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,2,6,3,881.94
4210,4210,4210,1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,4,2,4,6764.86
4211,4211,4211,0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,4,2,4,1042.71
4212,4212,4212,1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,4,2,2,6192.77
4213,4213,4213,1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,4,5,5,9714.43
4214,4214,4214,2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,0,3,0,6590.81
4215,4215,4215,1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,4,4,6,11424.95
4216,4216,4216,0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,3,3,5,2634.18
4217,4217,4217,0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,4,1,4,490.04
4218,4218,4218,0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,1,3,1,3343.3
4219,4219,4219,0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,3,5,5,1402.08
4220,4220,4220,0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,2,1,1,3066.91
4221,4221,4221,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,3,5,3,2967.68
4222,4222,4222,1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,1,2,3,10331.92
4223,4223,4223,0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,3,3,5,1926.73
4224,4224,4224,0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,3,6,3,1976.68
4225,4225,4225,0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,4,6,3,1989.32
4226,4226,4226,1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,4,2,3,5368.57
4227,4227,4227,0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,1,5,7,1059.54
4228,4228,4228,0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,4,5,1,599.46
4229,4229,4229,0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,4,4,1,1188.49
4230,4230,4230,0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,4,3,1,392.63
4231,4231,4231,0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,4,4,2,769.51
4232,4232,4232,0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2,3,2,2238.585
4233,4233,4233,0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,1,6,2,567.33
4234,4234,4234,1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,1,3,2,5446.44
4235,4235,4235,0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,2,5,3,3590.72
4236,4236,4236,0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,0,3,4,1310.01
4237,4237,4237,1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,2,5,2,5567.47
4238,4238,4238,1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,3,2,1,6067.84
4239,4239,4239,2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,2,2,2,17621.86
4240,4240,4240,2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,2,1,3,16142.59
4241,4241,4241,1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,4,2,3,5779.72
4242,4242,4242,0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,3,4,3,4751.34
4243,4243,4243,1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,4,3,1,4755.59
4244,4244,4244,0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,3,5,3,2762.1
4245,4245,4245,0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,4,5,2,1478.05
4246,4246,4246,0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,3,2,4,1607.95
4247,4247,4247,1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,4,6,2,6310.46
4248,4248,4248,0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,4,1,2,447.7
4249,4249,4249,2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,3,0,1,13193.69
4250,4250,4250,1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,4,5,2,15081.27
4251,4251,4251,0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,0,4,2,1558.92
4252,4252,4252,0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3,5,2,3262.59
4253,4253,4253,0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,2,4,4,1671.19
4254,4254,4254,0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,2,5,6,991.43
4255,4255,4255,1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,4,5,1,5050.01
4256,4256,4256,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,0,2,1,15844.03
4257,4257,4257,0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,4,6,3,931.84
4258,4258,4258,0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,4,0,7,744.69
4259,4259,4259,1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,3,4,4,10901.18
4260,4260,4260,1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,3,5,2,5544.15
4261,4261,4261,0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,4,3,2,628.83
4262,4262,4262,1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,3,6,1,4725.44
4263,4263,4263,0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2,5,1,2237.85
4264,4264,4264,0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,3,5,3,842.63
4265,4265,4265,0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,4,6,1,2520.79
4266,4266,4266,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,3,4,6,1275.84
4267,4267,4267,1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,3,1,1,4620.72
4268,4268,4268,0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,4,5,6,1084.12
4269,4269,4269,1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,3,3,2,10275.01
4270,4270,4270,0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2,4,1,2203.29
4271,4271,4271,1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,4,5,5,9753.27
4272,4272,4272,0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,2,1,3,439.83
4273,4273,4273,0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,4,0,2,425.34
4274,4274,4274,1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,2,6,1,4651.24
4275,4275,4275,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,1,1,1,1745.33
4276,4276,4276,1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,2,5,1,6617.13
4277,4277,4277,2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,2,0,3,13779.11
4278,4278,4278,0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,0,3,2,2059.06
4279,4279,4279,0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,4,5,1,1328.23
4280,4280,4280,0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,4,6,4,758.18
4281,4281,4281,0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,4,3,5,1955.56
4282,4282,4282,1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,3,4,4,7362.56
4283,4283,4283,1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,4,3,5,11130.86
4284,4284,4284,1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,2,2,2,4862.61
4285,4285,4285,1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,4,2,2,5933.08
